2024-05-30 10:20:25,294: Key.ctrl
2024-05-30 10:20:25,566: 's'
2024-05-30 10:20:29,679: 'c'
2024-05-30 10:20:29,719: 'l'
2024-05-30 10:20:30,286: 'e'
2024-05-30 10:20:30,382: 'a'
2024-05-30 10:20:30,510: 'r'
2024-05-30 10:20:31,022: Key.enter
2024-05-30 10:20:37,734: 'g'
2024-05-30 10:20:37,862: 'i'
2024-05-30 10:20:38,007: 't'
2024-05-30 10:20:38,414: Key.space
2024-05-30 10:20:38,614: 'i'
2024-05-30 10:20:38,694: 'n'
2024-05-30 10:20:41,790: 'i'
2024-05-30 10:20:42,078: 't'
2024-05-30 10:20:42,856: Key.enter
2024-05-30 10:21:31,455: Key.backspace
2024-05-30 10:21:31,919: Key.ctrl
2024-05-30 10:21:31,955: Key.backspace
2024-05-30 10:21:31,985: Key.backspace
2024-05-30 10:21:32,016: Key.backspace
2024-05-30 10:21:32,311: 'v'
2024-05-30 10:21:36,455: Key.backspace
2024-05-30 10:21:36,840: Key.backspace
2024-05-30 10:21:37,351: Key.shift
2024-05-30 10:21:37,823: 'P'
2024-05-30 10:21:38,335: 'Y'
2024-05-30 10:21:39,934: Key.backspace
2024-05-30 10:21:40,783: 'y'
2024-05-30 10:22:29,680: Key.ctrl
2024-05-30 10:22:29,912: Key.shift
2024-05-30 10:22:30,120: 'V'
2024-05-30 10:22:30,936: Key.enter
2024-05-30 10:22:58,697: 'g'
2024-05-30 10:22:58,761: 'i'
2024-05-30 10:22:58,985: 't'
2024-05-30 10:22:59,130: Key.space
2024-05-30 10:22:59,305: 'a'
2024-05-30 10:22:59,540: 'd'
2024-05-30 10:22:59,713: 'd'
2024-05-30 10:22:59,825: Key.space
2024-05-30 10:23:10,961: '.'
2024-05-30 10:23:11,281: Key.enter
